"id_clima","uni_regis","data","temperatura","umidade"
"2756","unidade_01","2023-03-26 01:53:52","24.8","64"
"2757","unidade_01","2023-03-26 01:58:58","24.8","64"
"2758","unidade_01","2023-03-26 02:09:10","24.7","65"
"2759","unidade_01","2023-03-26 02:14:16","24.7","65"
"2760","unidade_01","2023-03-26 02:19:22","24.7","65"
"2761","unidade_01","2023-03-26 02:24:28","24.6","65"
"2762","unidade_01","2023-03-26 02:34:40","24.6","65"
"2763","unidade_01","2023-03-26 02:39:46","24.5","65"
"2764","unidade_01","2023-03-26 02:44:52","24.5","65"
"2765","unidade_01","2023-03-26 02:55:04","24.4","66"
"2766","unidade_01","2023-03-26 03:00:10","24.4","66"
"2767","unidade_01","2023-03-26 03:05:16","24.4","66"
"2768","unidade_01","2023-03-26 03:15:28","24.3","66"
"2769","unidade_01","2023-03-26 03:30:46","24.3","66"
"2770","unidade_01","2023-03-26 03:40:53","24.2","66"
"2771","unidade_01","2023-03-26 03:45:59","24.2","67"
"2772","unidade_01","2023-03-26 03:51:05","24.2","67"
"2773","unidade_01","2023-03-26 04:01:17","24.1","67"
"2774","unidade_01","2023-03-26 04:06:23","24.1","67"
"2775","unidade_01","2023-03-26 04:16:30","23.9","68"
"2776","unidade_01","2023-03-26 04:21:36","23.9","68"
"2777","unidade_01","2023-03-26 04:31:48","23.9","68"
"2778","unidade_01","2023-03-26 04:36:54","23.9","68"
"2779","unidade_01","2023-03-26 04:42:00","23.9","67"
"2780","unidade_01","2023-03-26 04:47:06","23.8","67"
"2781","unidade_01","2023-03-26 04:52:12","23.8","67"
"2782","unidade_01","2023-03-26 04:57:18","23.8","67"
"2783","unidade_01","2023-03-26 05:02:24","23.8","67"
"2784","unidade_01","2023-03-26 05:07:30","23.8","67"
"2785","unidade_01","2023-03-26 05:12:36","23.7","67"
"2786","unidade_01","2023-03-26 05:17:42","23.7","68"
"2787","unidade_01","2023-03-26 05:27:54","23.6","67"
"2788","unidade_01","2023-03-26 05:33:00","23.6","68"
"2789","unidade_01","2023-03-26 05:38:06","23.6","68"
"2790","unidade_01","2023-03-26 05:43:12","23.6","69"
"2791","unidade_01","2023-03-26 05:48:18","23.6","69"
"2792","unidade_01","2023-03-26 05:58:30","23.5","70"
"2793","unidade_01","2023-03-26 06:03:36","23.5","69"
"2794","unidade_01","2023-03-26 06:13:48","23.4","69"
"2795","unidade_01","2023-03-26 06:18:54","23.4","69"
"2796","unidade_01","2023-03-26 06:24:00","23.4","69"
"2797","unidade_01","2023-03-26 06:34:11","23.4","69"
"2798","unidade_01","2023-03-26 06:39:18","23.4","69"
"2799","unidade_01","2023-03-26 06:44:24","23.4","69"
"2800","unidade_01","2023-03-26 06:59:42","23.5","66"
"2801","unidade_01","2023-03-26 07:30:18","23.7","66"
"2802","unidade_01","2023-03-26 07:45:31","24.1","65"
"2803","unidade_01","2023-03-26 08:00:49","24.6","64"
"2804","unidade_01","2023-03-26 08:05:55","24.8","62"
"2805","unidade_01","2023-03-26 08:11:01","25","62"
"2806","unidade_01","2023-03-26 08:16:07","25.2","61"
"2807","unidade_01","2023-03-26 08:26:19","25.6","61"
"2808","unidade_01","2023-03-26 08:36:31","25.9","62"
"2809","unidade_01","2023-03-26 08:41:37","26.1","62"
"2810","unidade_01","2023-03-26 08:46:43","26.3","58"
"2811","unidade_01","2023-03-26 08:51:49","26.5","58"
"2812","unidade_01","2023-03-26 08:56:55","26.7","59"
"2813","unidade_01","2023-03-26 09:02:01","26.8","57"
"2814","unidade_01","2023-03-26 09:07:07","27","58"
"2815","unidade_01","2023-03-26 09:22:25","27.5","55"
"2816","unidade_01","2023-03-26 09:27:31","27.6","55"
"2817","unidade_01","2023-03-26 09:32:36","27.7","55"
"2818","unidade_01","2023-03-26 09:37:43","27.9","53"
"2819","unidade_01","2023-03-26 09:47:55","28.2","53"
"2820","unidade_01","2023-03-26 09:58:07","28.4","53"
"2821","unidade_01","2023-03-26 10:08:19","28.7","52"
"2822","unidade_01","2023-03-26 10:13:25","28.9","53"
"2823","unidade_01","2023-03-26 10:23:37","29.3","52"
"2824","unidade_01","2023-03-26 10:28:43","29.5","51"
"2825","unidade_01","2023-03-26 10:38:55","29.5","52"
"2826","unidade_01","2023-03-26 10:49:02","29.8","52"
"2827","unidade_01","2023-03-26 10:59:09","30","53"
"2828","unidade_01","2023-03-26 11:04:15","30.2","53"
"2829","unidade_01","2023-03-26 11:09:21","30.3","53"
"2830","unidade_01","2023-03-26 11:19:28","30.7","54"
"2831","unidade_01","2023-03-26 11:29:35","30.9","51"
"2832","unidade_01","2023-03-26 11:34:41","31.1","52"
"2833","unidade_01","2023-03-26 11:39:47","31.2","51"
"2834","unidade_01","2023-03-26 11:44:53","31.3","50"
"2835","unidade_01","2023-03-26 11:55:00","31.5","50"
"2836","unidade_01","2023-03-26 12:00:06","31.6","49"
"2837","unidade_01","2023-03-26 12:05:12","31.7","50"
"2838","unidade_01","2023-03-26 12:10:18","31.8","47"
"2839","unidade_01","2023-03-26 12:25:26","32.1","47"
"2840","unidade_01","2023-03-26 12:30:32","32.3","46"
"2841","unidade_01","2023-03-26 12:40:39","31.9","47"
"2842","unidade_01","2023-03-26 12:45:45","32.1","45"
"2843","unidade_01","2023-03-26 12:50:51","32.1","44"
"2844","unidade_01","2023-03-26 12:55:57","32.4","44"
"2845","unidade_01","2023-03-26 13:01:03","32.4","45"
"2846","unidade_01","2023-03-26 13:11:10","32.6","44"
"2847","unidade_01","2023-03-26 13:26:18","32.5","45"
"2848","unidade_01","2023-03-26 13:31:24","32.7","43"
"2849","unidade_01","2023-03-26 13:36:30","32.9","43"
"2850","unidade_01","2023-03-26 13:41:36","32.8","44"
"2851","unidade_01","2023-03-26 13:56:44","33","42"
"2852","unidade_01","2023-03-26 14:01:50","33.3","41"
"2853","unidade_01","2023-03-26 14:06:56","33.3","40"
"2854","unidade_01","2023-03-26 14:17:03","33.4","41"
"2855","unidade_01","2023-03-26 14:42:13","33.6","41"
"2856","unidade_01","2023-03-26 14:57:26","33.2","39"
"2857","unidade_01","2023-03-26 15:12:37","33.8","36"
"2858","unidade_01","2023-03-26 15:58:07","34.2","36"
"2859","unidade_01","2023-03-26 16:03:13","34.1","36"
"2860","unidade_01","2023-03-26 16:13:20","33.9","36"
"2861","unidade_01","2023-03-26 16:28:38","32.5","45"
"2862","unidade_01","2023-03-26 16:33:44","32.4","46"
"2863","unidade_01","2023-03-26 16:43:50","32","47"
"2864","unidade_01","2023-03-26 16:48:57","31.5","47"
"2865","unidade_01","2023-03-26 16:54:03","31.4","48"
"2866","unidade_01","2023-03-26 16:59:10","31.3","49"
"2867","unidade_01","2023-03-26 17:04:15","31.1","49"
"2868","unidade_01","2023-03-26 17:19:28","31.1","46"
"2869","unidade_01","2023-03-26 17:24:33","30.9","46"
"2870","unidade_01","2023-03-26 19:13:29","31","47"
"2871","unidade_01","2023-03-26 19:18:33","29.3","51"
"2872","unidade_01","2023-03-26 19:33:52","29.1","52"
"2873","unidade_01","2023-03-26 19:59:17","28.7","55"
"2874","unidade_01","2023-03-26 20:14:35","28.6","54"
"2875","unidade_01","2023-03-26 20:19:42","28.4","54"
"2876","unidade_01","2023-03-26 20:24:47","28.3","54"
"2877","unidade_01","2023-03-26 20:35:00","28.2","56"
"2878","unidade_01","2023-03-26 20:55:18","27.9","58"
"2879","unidade_01","2023-03-26 21:00:24","27.9","56"
"2880","unidade_01","2023-03-26 21:10:37","27.8","55"
"2881","unidade_01","2023-03-26 21:36:07","27.2","58"
"2882","unidade_01","2023-03-26 21:41:12","27.4","58"
"2883","unidade_01","2023-03-26 21:51:25","27.4","58"
"2884","unidade_01","2023-03-26 22:01:36","27.6","58"
"2885","unidade_01","2023-03-26 22:16:49","27.6","56"
"2886","unidade_01","2023-03-26 22:27:02","27.5","55"
"2887","unidade_01","2023-03-26 22:32:08","27.5","55"
"2888","unidade_01","2023-03-26 22:37:14","27.5","55"
"2889","unidade_01","2023-03-26 22:42:20","27.5","56"
"2890","unidade_01","2023-03-26 22:47:26","27.4","55"
"2891","unidade_01","2023-03-26 22:52:32","27.4","55"
"2892","unidade_01","2023-03-26 23:02:44","27.4","55"
"2893","unidade_01","2023-03-26 23:18:02","27.4","55"
"2894","unidade_01","2023-03-26 23:23:08","27.2","57"
"2895","unidade_01","2023-03-26 23:28:14","26.9","58"
"2896","unidade_01","2023-03-26 23:33:20","27","59"
"2897","unidade_01","2023-03-26 23:43:27","27.1","60"
"2898","unidade_01","2023-03-26 23:48:33","26.8","59"
"2899","unidade_01","2023-03-26 23:53:39","26.8","60"
"2900","unidade_01","2023-03-27 00:03:46","26.4","60"
"2901","unidade_01","2023-03-27 00:08:52","26.4","60"
"2902","unidade_01","2023-03-27 00:18:59","26.2","60"
"2903","unidade_01","2023-03-27 00:24:05","25.9","61"
"2904","unidade_01","2023-03-27 00:34:11","25.9","61"
"2905","unidade_01","2023-03-27 00:39:19","25.7","62"
"2906","unidade_01","2023-03-27 00:44:24","25.7","62"
"2907","unidade_01","2023-03-27 00:54:31","25.8","62"
"2908","unidade_01","2023-03-27 01:04:38","25.7","62"
"2909","unidade_01","2023-03-27 01:09:44","25.6","62"
"2910","unidade_01","2023-03-27 01:14:50","25.6","62"
"2911","unidade_01","2023-03-27 01:19:56","25.5","62"
"2912","unidade_01","2023-03-27 01:30:08","25.2","63"
"2913","unidade_01","2023-03-27 01:40:15","24.8","65"
"2914","unidade_01","2023-03-27 01:45:21","24.8","65"
"2915","unidade_01","2023-03-27 01:55:33","24.8","66"
"2916","unidade_01","2023-03-27 02:00:39","24.7","66"
"2917","unidade_01","2023-03-27 02:05:45","24.7","66"
"2918","unidade_01","2023-03-27 02:10:51","24.6","67"
"2919","unidade_01","2023-03-27 02:15:57","24.6","67"
"2920","unidade_01","2023-03-27 02:21:03","24.5","69"
"2921","unidade_01","2023-03-27 02:26:09","24.4","69"
"2922","unidade_01","2023-03-27 02:31:15","24.4","69"
"2923","unidade_01","2023-03-27 02:36:21","24.4","69"
"2924","unidade_01","2023-03-27 02:41:27","24.4","69"
"2925","unidade_01","2023-03-27 02:51:39","24.2","69"
"2926","unidade_01","2023-03-27 02:56:45","24.2","70"
"2927","unidade_01","2023-03-27 03:01:51","24.1","70"
"2928","unidade_01","2023-03-27 03:06:57","24.1","70"
"2929","unidade_01","2023-03-27 03:17:09","24","70"
"2930","unidade_01","2023-03-27 03:22:15","24","70"
"2931","unidade_01","2023-03-27 03:32:27","23.7","71"
"2932","unidade_01","2023-03-27 03:42:34","23.5","72"
"2933","unidade_01","2023-03-27 03:47:40","23.6","72"
"2934","unidade_01","2023-03-27 03:52:46","23.6","72"
"2935","unidade_01","2023-03-27 03:57:52","23.4","73"
"2936","unidade_01","2023-03-27 04:13:10","23.3","74"
"2937","unidade_01","2023-03-27 04:18:16","23.3","74"
"2938","unidade_01","2023-03-27 04:23:22","23.3","74"
"2939","unidade_01","2023-03-27 04:33:29","23.1","74"
"2940","unidade_01","2023-03-27 04:38:35","23.1","75"
"2941","unidade_01","2023-03-27 04:48:47","22.9","75"
"2942","unidade_01","2023-03-27 04:53:53","23.1","75"
"2943","unidade_01","2023-03-27 04:58:59","23.2","75"
"2944","unidade_01","2023-03-27 05:04:05","22.8","75"
"2945","unidade_01","2023-03-27 05:19:23","22.9","76"
"2946","unidade_01","2023-03-27 05:24:29","22.9","75"
"2947","unidade_01","2023-03-27 05:39:47","22.6","76"
"2948","unidade_01","2023-03-27 05:55:00","22.5","76"
"2949","unidade_01","2023-03-27 06:05:12","22.5","76"
"2950","unidade_01","2023-03-27 06:10:18","22.5","76"
"2951","unidade_01","2023-03-27 06:15:24","22.4","76"
"2952","unidade_01","2023-03-27 06:30:42","22.4","76"
"2953","unidade_01","2023-03-27 06:35:48","22.3","77"
"2954","unidade_01","2023-03-27 06:45:55","22.3","77"
"2955","unidade_01","2023-03-27 07:01:08","22.4","75"
"2956","unidade_01","2023-03-27 07:16:21","22.6","74"
"2957","unidade_01","2023-03-27 07:31:34","22.6","74"
"2958","unidade_01","2023-03-27 07:46:47","22.6","73"
"2959","unidade_01","2023-03-27 07:51:53","22.6","73"
"2960","unidade_01","2023-03-27 07:56:59","22.6","73"
"2961","unidade_01","2023-03-27 08:07:11","22.6","73"
"2962","unidade_01","2023-03-27 08:22:29","22.6","72"
"2963","unidade_01","2023-03-27 08:32:35","22.7","72"
"2964","unidade_01","2023-03-27 08:37:42","22.8","72"
"2965","unidade_01","2023-03-27 09:08:08","23.2","71"
"2966","unidade_01","2023-03-27 09:33:38","23.3","70"
"2967","unidade_01","2023-03-27 09:38:44","23.5","68"
"2968","unidade_01","2023-03-27 10:09:15","24.5","66"
"2969","unidade_01","2023-03-27 10:19:22","24.6","65"
"2970","unidade_01","2023-03-27 10:49:53","25.3","64"
"2971","unidade_01","2023-03-27 11:00:05","25.4","63"
"2972","unidade_01","2023-03-27 11:20:29","25.7","62"
"2973","unidade_01","2023-03-27 11:30:41","25.9","62"
"2974","unidade_01","2023-03-27 11:40:53","26.2","61"
"2975","unidade_01","2023-03-27 11:51:00","26.5","60"
"2976","unidade_01","2023-03-27 11:56:06","26.6","59"
"2977","unidade_01","2023-03-27 12:01:12","26.6","60"
"2978","unidade_01","2023-03-27 12:06:18","26.9","60"
"2979","unidade_01","2023-03-27 12:11:24","27","59"
"2980","unidade_01","2023-03-27 12:16:30","27.2","59"
"2981","unidade_01","2023-03-27 12:21:36","27.4","58"
"2982","unidade_01","2023-03-27 12:26:42","27.3","58"
"2983","unidade_01","2023-03-27 12:31:48","27.5","57"
"2984","unidade_01","2023-03-27 12:36:54","27.6","56"
"2985","unidade_01","2023-03-27 13:22:08","28.1","55"
"2986","unidade_01","2023-03-27 13:27:14","27.9","55"
"2987","unidade_01","2023-03-27 13:32:20","27.9","56"
"2988","unidade_01","2023-03-27 13:47:28","27.7","56"
"2989","unidade_01","2023-03-27 14:02:36","28.2","55"
"2990","unidade_01","2023-03-27 14:27:51","28.4","55"
"2991","unidade_01","2023-03-27 14:37:58","28.3","55"
"2992","unidade_01","2023-03-27 14:53:06","28.5","54"
"2993","unidade_01","2023-03-27 14:58:12","28.6","54"
"2994","unidade_01","2023-03-27 15:03:18","28.6","54"
"2995","unidade_01","2023-03-27 15:13:25","28.4","55"
"2996","unidade_01","2023-03-27 15:18:31","28.4","54"
"2997","unidade_01","2023-03-27 15:28:38","28.6","54"
"2998","unidade_01","2023-03-27 15:43:51","28.5","54"
"2999","unidade_01","2023-03-27 15:53:58","28.6","54"
"3000","unidade_01","2023-03-27 16:04:10","28.3","54"
"3001","unidade_01","2023-03-27 16:24:34","28.1","55"
"3002","unidade_01","2023-03-27 16:29:40","28","55"
"3003","unidade_01","2023-03-27 16:49:54","27.6","56"
"3004","unidade_01","2023-03-27 17:00:06","27.5","57"
"3005","unidade_01","2023-03-27 17:05:12","27.3","58"
"3006","unidade_01","2023-03-27 17:10:18","27.2","58"
"3007","unidade_01","2023-03-27 17:15:24","27","59"
"3008","unidade_01","2023-03-27 17:20:30","27.2","58"
"3009","unidade_01","2023-03-27 17:25:36","27","58"
"3010","unidade_01","2023-03-27 17:30:41","26.7","59"
"3011","unidade_01","2023-03-27 17:46:00","26.3","60"
"3012","unidade_01","2023-03-27 17:51:07","26.3","60"
"3013","unidade_01","2023-03-27 18:01:18","26.1","60"
"3014","unidade_01","2023-03-27 18:06:24","25.9","61"
"3015","unidade_01","2023-03-27 18:16:36","25.7","61"
"3016","unidade_01","2023-03-27 18:21:42","25.6","61"
"3017","unidade_01","2023-03-27 18:26:49","25.3","62"
"3018","unidade_01","2023-03-27 18:36:55","25.2","62"
"3019","unidade_01","2023-03-27 18:47:02","25","62"
"3020","unidade_01","2023-03-27 18:57:09","24.9","63"
"3021","unidade_01","2023-03-27 19:02:15","24.7","63"
"3022","unidade_01","2023-03-27 19:07:21","24.6","63"
"3023","unidade_01","2023-03-27 19:12:28","24.6","63"
"3024","unidade_01","2023-03-27 19:37:52","24.1","64"
"3025","unidade_01","2023-03-27 20:08:23","23.7","64"
"3026","unidade_01","2023-03-27 20:45:06","24.3","63"
"3027","unidade_01","2023-03-27 20:50:12","24.2","63"
"3028","unidade_01","2023-03-27 21:05:32","24.1","63"
"3029","unidade_01","2023-03-28 17:59:00","27.2","55"
"3030","unidade_01","2023-03-28 18:04:05","26.8","56"
"3031","unidade_01","2023-03-28 18:09:11","26.9","55"
"3032","unidade_01","2023-03-28 18:14:17","26.7","56"
"3033","unidade_01","2023-03-28 18:19:24","26.7","56"
"3034","unidade_01","2023-03-28 18:24:29","26.7","57"
"3035","unidade_01","2023-03-28 18:34:41","26.8","57"
"3036","unidade_01","2023-03-28 18:39:47","26.7","58"
"3037","unidade_01","2023-03-28 18:44:53","26.6","57"
"3038","unidade_01","2023-03-28 18:49:59","26.6","58"
"3039","unidade_01","2023-03-28 18:55:05","26.5","59"
"3040","unidade_01","2023-03-28 19:00:11","26.4","60"
"3041","unidade_01","2023-03-28 19:05:18","26.6","60"
"3042","unidade_01","2023-03-28 19:10:24","26.6","60"
"3043","unidade_01","2023-03-28 19:20:30","26.4","61"
"3044","unidade_01","2023-03-28 19:25:37","26.1","62"
"3045","unidade_01","2023-03-28 19:30:42","26.2","62"
"3046","unidade_01","2023-03-28 19:40:50","26.2","62"
"3047","unidade_01","2023-03-28 19:45:56","26","63"
"3048","unidade_01","2023-03-28 19:51:02","26","64"
"3049","unidade_01","2023-03-28 19:56:08","25.9","64"
"3050","unidade_01","2023-03-28 20:01:14","25.9","64"
"3051","unidade_01","2023-03-28 20:06:20","25.9","65"
"3052","unidade_01","2023-03-28 20:11:26","25.6","66"
"3053","unidade_01","2023-03-28 20:16:32","25.4","67"
"3054","unidade_01","2023-03-28 20:21:38","25.3","68"
"3055","unidade_01","2023-03-28 20:26:44","25.2","69"
"3056","unidade_01","2023-03-28 20:31:50","25.2","68"
"3057","unidade_01","2023-03-28 20:36:56","25","68"
"3058","unidade_01","2023-03-28 20:42:02","24.9","68"
"3059","unidade_01","2023-03-28 20:47:08","24.8","68"
"3060","unidade_01","2023-03-28 20:52:14","24.7","68"
"3061","unidade_01","2023-03-28 20:57:20","24.6","68"
"3062","unidade_01","2023-03-28 21:17:44","24.1","70"
"3063","unidade_01","2023-03-28 21:22:50","24.1","70"
"3064","unidade_01","2023-03-28 21:27:56","24.1","70"
"3065","unidade_01","2023-03-28 21:38:08","24.1","70"
"3066","unidade_01","2023-03-28 21:48:19","24.1","71"
"3067","unidade_01","2023-03-28 21:53:26","24.1","71"
"3068","unidade_01","2023-03-28 21:58:31","24","71"
"3069","unidade_01","2023-03-28 22:03:38","24","71"
"3070","unidade_01","2023-03-28 22:08:44","23.8","71"
"3071","unidade_01","2023-03-28 22:23:57","23.6","72"
"3072","unidade_01","2023-03-28 22:29:03","23.7","71"
"3073","unidade_01","2023-03-28 22:39:15","23.5","71"
"3074","unidade_01","2023-03-28 22:44:21","23.4","72"
"3075","unidade_01","2023-03-28 22:49:27","23.4","72"
"3076","unidade_01","2023-03-28 22:54:33","23.5","71"
"3077","unidade_01","2023-03-28 22:59:39","23.5","71"
"3078","unidade_01","2023-03-28 23:04:45","23.5","71"
"3079","unidade_01","2023-03-28 23:09:51","23.5","71"
"3080","unidade_01","2023-03-28 23:14:57","23.3","72"
"3081","unidade_01","2023-03-28 23:20:03","23.3","72"
"3082","unidade_01","2023-03-28 23:25:09","23.1","72"
"3083","unidade_01","2023-03-28 23:30:15","23.2","72"
"3084","unidade_01","2023-03-28 23:35:21","23.2","72"
"3085","unidade_01","2023-03-28 23:50:39","23.1","72"
"3086","unidade_01","2023-03-29 00:05:57","23","72"
"3087","unidade_01","2023-03-29 00:11:03","23","72"
"3088","unidade_01","2023-03-29 00:16:09","23","72"
"3089","unidade_01","2023-03-29 00:21:15","23.1","72"
"3090","unidade_01","2023-03-29 00:26:21","23","72"
"3091","unidade_01","2023-03-29 00:31:27","22.9","72"
"3092","unidade_01","2023-03-29 00:41:34","22.9","72"
"3093","unidade_01","2023-03-29 00:46:40","22.9","72"
"3094","unidade_01","2023-03-29 00:56:52","22.8","72"
"3095","unidade_01","2023-03-29 01:06:59","22.7","72"
"3096","unidade_01","2023-03-29 01:12:05","22.7","72"
"3097","unidade_01","2023-03-29 01:22:12","22.6","72"
"3098","unidade_01","2023-03-29 01:27:18","22.4","73"
"3099","unidade_01","2023-03-29 01:32:24","22.4","73"
"3100","unidade_01","2023-03-29 01:42:31","22.5","73"
"3101","unidade_01","2023-03-29 01:47:37","22.4","73"
"3102","unidade_01","2023-03-29 01:52:43","22.5","73"
"3103","unidade_01","2023-03-29 01:57:49","22.5","73"
"3104","unidade_01","2023-03-29 02:07:56","22.4","73"
"3105","unidade_01","2023-03-29 02:18:03","22.2","74"
"3106","unidade_01","2023-03-29 02:23:08","22.2","74"
"3107","unidade_01","2023-03-29 02:28:15","22.1","74"
"3108","unidade_01","2023-03-29 02:33:21","22.2","74"
"3109","unidade_01","2023-03-29 02:38:27","22.1","74"
"3110","unidade_01","2023-03-29 02:48:39","22.1","74"
"3111","unidade_01","2023-03-29 03:03:47","22.1","74"
"3112","unidade_01","2023-03-29 03:08:53","22.1","74"
"3113","unidade_01","2023-03-29 03:13:59","22","74"
"3114","unidade_01","2023-03-29 03:29:17","22","74"
"3115","unidade_01","2023-03-29 03:44:30","22","74"
"3116","unidade_01","2023-03-29 03:49:36","21.9","75"
"3117","unidade_01","2023-03-29 03:59:48","21.8","75"
"3118","unidade_01","2023-03-29 04:04:54","22","75"
"3119","unidade_01","2023-03-29 04:10:00","21.9","75"
"3120","unidade_01","2023-03-29 04:15:06","21.9","75"
"3121","unidade_01","2023-03-29 04:20:12","21.9","75"
"3122","unidade_01","2023-03-29 04:35:30","21.8","75"
"3123","unidade_01","2023-03-29 05:05:55","21.5","77"
"3124","unidade_01","2023-03-29 05:21:09","21.5","77"
"3125","unidade_01","2023-03-29 05:26:15","21.4","78"
"3126","unidade_01","2023-03-29 05:41:23","21.5","77"
"3127","unidade_01","2023-03-29 05:51:35","21.4","78"
"3128","unidade_01","2023-03-29 06:11:54","21.4","78"
"3129","unidade_01","2023-03-29 06:17:00","21.4","78"
"3130","unidade_01","2023-03-29 06:32:08","21.4","78"
"3131","unidade_01","2023-03-29 06:47:26","21.5","78"
"3132","unidade_01","2023-03-29 07:17:52","21.7","78"
"3133","unidade_01","2023-03-29 07:22:58","21.7","78"
"3134","unidade_01","2023-03-29 07:48:18","22.3","76"
"3135","unidade_01","2023-03-29 07:53:24","22.3","76"
"3136","unidade_01","2023-03-29 07:58:30","22.7","74"
"3137","unidade_01","2023-03-29 08:08:37","22.9","74"
"3138","unidade_01","2023-03-29 08:18:49","23.1","73"
"3139","unidade_01","2023-03-29 08:34:02","23.4","72"
"3140","unidade_01","2023-03-29 08:39:08","23.5","72"
"3141","unidade_01","2023-03-29 08:44:14","23.9","70"
"3142","unidade_01","2023-03-29 09:04:38","24.5","67"
"3143","unidade_01","2023-03-29 09:09:44","24.6","65"
"3144","unidade_01","2023-03-29 09:14:50","24.8","64"
"3145","unidade_01","2023-03-29 09:19:56","25.1","63"
"3146","unidade_01","2023-03-29 09:35:14","25.3","63"
"3147","unidade_01","2023-03-29 09:45:21","25.7","62"
"3148","unidade_01","2023-03-29 09:50:27","25.8","63"
"3149","unidade_01","2023-03-29 09:55:33","25.9","63"
"3150","unidade_01","2023-03-29 10:00:39","26.1","63"
"3151","unidade_01","2023-03-29 10:05:45","26.4","62"
"3152","unidade_01","2023-03-29 10:10:51","26.6","62"
"3153","unidade_01","2023-03-29 10:15:57","26.7","61"
"3154","unidade_01","2023-03-29 10:31:15","27.1","60"
"3155","unidade_01","2023-03-29 10:36:21","27.3","59"
"3156","unidade_01","2023-03-29 10:41:27","27.5","58"
"3157","unidade_01","2023-03-29 10:51:39","27.7","59"
"3158","unidade_01","2023-03-29 10:56:45","27.9","58"
"3159","unidade_01","2023-03-29 11:17:03","28.4","56"
"3160","unidade_01","2023-03-29 11:32:22","29","54"
"3161","unidade_01","2023-03-29 12:02:53","29.7","52"
"3162","unidade_01","2023-03-29 12:13:00","30","51"
"3163","unidade_01","2023-03-29 12:23:07","30.3","50"
"3164","unidade_01","2023-03-29 12:28:13","30.3","50"
"3165","unidade_01","2023-03-29 12:33:19","30.3","50"
"3166","unidade_01","2023-03-29 12:43:31","30.7","48"
"3167","unidade_01","2023-03-29 12:48:37","31","47"
"3168","unidade_01","2023-03-29 12:53:43","31.1","47"
"3169","unidade_01","2023-03-29 13:03:50","31.4","47"
"3170","unidade_01","2023-03-29 13:08:56","31.4","47"
"3171","unidade_01","2023-03-29 13:19:07","31.4","48"
"3172","unidade_01","2023-03-29 13:29:19","31.8","46"
"3173","unidade_01","2023-03-29 13:39:26","31.8","46"
"3174","unidade_01","2023-03-29 13:44:32","32.3","47"
"3175","unidade_01","2023-03-29 13:49:38","32.1","47"
"3176","unidade_01","2023-03-29 13:54:44","32.1","47"
"3177","unidade_01","2023-03-29 13:59:50","32","46"
"3178","unidade_01","2023-03-29 14:09:57","32.3","45"
"3179","unidade_01","2023-03-29 14:15:03","32.4","45"
"3180","unidade_01","2023-03-29 14:20:09","32.6","43"
"3181","unidade_01","2023-03-29 14:25:15","32.6","43"
"3182","unidade_01","2023-03-29 14:30:21","32.6","43"
"3183","unidade_01","2023-03-29 14:45:29","32.9","42"
"3184","unidade_01","2023-03-29 14:50:35","32.8","41"
"3185","unidade_01","2023-03-29 15:05:43","32.4","43"
"3186","unidade_01","2023-03-29 15:10:49","32.2","43"
"3187","unidade_01","2023-03-29 15:31:08","32.3","43"
"3188","unidade_01","2023-03-29 15:41:15","31.9","43"
"3189","unidade_01","2023-03-29 15:51:27","32.1","43"
"3190","unidade_01","2023-03-29 16:01:34","32.1","44"
"3191","unidade_01","2023-03-29 16:06:41","31.9","44"
"3192","unidade_01","2023-03-29 16:11:46","32","44"
"3193","unidade_01","2023-03-29 16:21:58","32.2","43"
"3194","unidade_01","2023-03-29 16:27:05","32","43"
"3195","unidade_01","2023-03-29 16:32:10","31.9","44"
"3196","unidade_01","2023-03-29 16:37:16","31.8","43"
"3197","unidade_01","2023-03-29 16:42:22","31.6","43"
"3198","unidade_01","2023-03-29 16:52:29","31.4","44"
"3199","unidade_01","2023-03-29 17:07:38","31.2","48"
"3200","unidade_01","2023-03-29 17:12:43","30.9","49"
"3201","unidade_01","2023-03-29 17:17:49","30.5","51"
"3202","unidade_01","2023-03-29 17:28:01","30.4","52"
"3203","unidade_01","2023-03-29 17:48:20","29","59"
"3204","unidade_01","2023-03-29 17:58:32","28.4","61"
"3205","unidade_01","2023-03-29 18:08:46","28.2","62"
"3206","unidade_01","2023-03-29 18:13:52","27.8","61"
"3207","unidade_01","2023-03-29 18:23:56","27.6","58"
"3208","unidade_01","2023-03-29 18:29:02","27.4","60"
"3209","unidade_01","2023-03-29 18:34:08","27.4","62"
"3210","unidade_01","2023-03-29 18:39:15","27.2","64"
"3211","unidade_01","2023-03-29 18:44:21","27.2","68"
"3212","unidade_01","2023-03-29 18:49:26","27","70"
"3213","unidade_01","2023-03-29 18:54:33","26.7","69"
"3214","unidade_01","2023-03-29 19:09:46","25.7","66"
"3215","unidade_01","2023-03-29 19:30:05","24.6","67"
"3216","unidade_01","2023-03-29 19:40:17","24.5","67"
"3217","unidade_01","2023-03-29 19:45:22","24.3","65"
"3218","unidade_01","2023-03-29 19:50:28","24","63"
"3219","unidade_01","2023-03-29 19:59:15","24.1","65"
"3220","unidade_01","2023-03-29 20:03:05","24.1","64"
"3221","unidade_01","2023-03-29 20:18:22","24.1","62"
"3222","unidade_01","2023-03-29 20:23:27","24.4","60"
"3223","unidade_01","2023-03-29 20:28:34","24.3","63"
